ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
3	,9,1	,Tottenham,-	,70.2	,-	,7.06,2019/2020,EPL,1.3	,5	,1	,805	
5	,3,1	,Tottenham,-	,75	,1	,7.98,2019/2020,UCL,1	,4	,-	,270	
3.6	,27(1),6	,Tottenham,-	,73.1	,5	,7.38,2018/2019,EPL,1.8	,17	,4	,2427	
3.6	,9,1	,Tottenham,-	,78	,1	,7.46,2018/2019,UCL,2.1	,5	,1	,778	
2.3	,5(1),2	,England,-	,74.2	,1	,7.29,2018/2019,UNL,3.2	,1	,2	,510	
4.6	,7,2	,Tottenham,-	,78.6	,-	,8.34,2017/2018,UCL,1.6	,7	,2	,597	
5	,35(2),9	,Tottenham,-	,71.2	,5	,7.60,2017/2018,EPL,1.6	,30	,2	,3083	
4.3	,3,-	,Tottenham,-	,74.7	,1	,7.34,2016/2017,UCL,1	,2	,-	,263	
3.7	,29(1),7	,Tottenham,-	,71.7	,3	,7.68,2016/2017,EPL,1.5	,29	,7	,2536	
3.5	,2,-	,Tottenham,-	,84.5	,-	,6.59,2016/2017,UEL,2	,-	,-	,180	
2.3	,6,2	,England,-	,69.1	,-	,7.67,2018,WC,4.8	,6	,-	,573	
2.4	,3(4),1	,Tottenham,-	,72.2	,1	,6.79,2015/2016,UEL,0.9	,2	,1	,359	
4.2	,38,8	,Tottenham,-	,73.1	,5	,7.53,2015/2016,EPL,2	,25	,1	,3370	
5.7	,3,-	,England U21,-	,73.1	,-	,6.97,2015,IEU,4.3	,-	,-	,270	
2.4	,4(3),1	,Tottenham,-	,68.1	,-	,7.14,2014/2015,UEL,1.7	,5	,-	,423	
3.3	,28(6),5	,Tottenham,-	,75.2	,4	,7.28,2014/2015,EPL,1.5	,21	,4	,2582	
3.3	,3(1),-	,England,-	,71.2	,-	,6.89,2016,UEC,2.5	,-	,-	,240	
0.8	,1(4),-	,Tottenham,-	,70.7	,-	,6.35,2013/2014,UEL,1.2	,-	,2	,122	
2.8	,6(4),1	,Tottenham,-	,76.9	,-	,6.87,2013/2014,EPL,1.4	,3	,-	,500	
1.3	,1(2),-	,Norwich,-	,74.3	,-	,6.43,2012/2013,EPL,1.3	,-	,-	,135	
-	,0(1),-	,Tottenham,-	,-	,-	,6.13,2012/2013,EPL,-	,-	,-	,4	
3.7,252,47,,0,72.9,27,7.39,Total / Average,,1.8,162,27,20027
3	,9,1	,Tottenham,-	,70.2	,-	,7.06,2019/2020,EPL,1.3	,5	,1	,805	
5	,3,1	,Tottenham,-	,75	,1	,7.98,2019/2020,UCL,1	,4	,-	,270	
3.6	,27(1),6	,Tottenham,-	,73.1	,5	,7.38,2018/2019,EPL,1.8	,17	,4	,2427	
3.6	,9,1	,Tottenham,-	,78	,1	,7.46,2018/2019,UCL,2.1	,5	,1	,778	
2.3	,5(1),2	,England,-	,74.2	,1	,7.29,2018/2019,UNL,3.2	,1	,2	,510	
4.6	,7,2	,Tottenham,-	,78.6	,-	,8.34,2017/2018,UCL,1.6	,7	,2	,597	
5	,35(2),9	,Tottenham,-	,71.2	,5	,7.60,2017/2018,EPL,1.6	,30	,2	,3083	
4.3	,3,-	,Tottenham,-	,74.7	,1	,7.34,2016/2017,UCL,1	,2	,-	,263	
3.7	,29(1),7	,Tottenham,-	,71.7	,3	,7.68,2016/2017,EPL,1.5	,29	,7	,2536	
3.5	,2,-	,Tottenham,-	,84.5	,-	,6.59,2016/2017,UEL,2	,-	,-	,180	
2.3	,6,2	,England,-	,69.1	,-	,7.67,2018,WC,4.8	,6	,-	,573	
2.4	,3(4),1	,Tottenham,-	,72.2	,1	,6.79,2015/2016,UEL,0.9	,2	,1	,359	
4.2	,38,8	,Tottenham,-	,73.1	,5	,7.53,2015/2016,EPL,2	,25	,1	,3370	
5.7	,3,-	,England U21,-	,73.1	,-	,6.97,2015,IEU,4.3	,-	,-	,270	
2.4	,4(3),1	,Tottenham,-	,68.1	,-	,7.14,2014/2015,UEL,1.7	,5	,-	,423	
3.3	,28(6),5	,Tottenham,-	,75.2	,4	,7.28,2014/2015,EPL,1.5	,21	,4	,2582	
3.3	,3(1),-	,England,-	,71.2	,-	,6.89,2016,UEC,2.5	,-	,-	,240	
0.8	,1(4),-	,Tottenham,-	,70.7	,-	,6.35,2013/2014,UEL,1.2	,-	,2	,122	
2.8	,6(4),1	,Tottenham,-	,76.9	,-	,6.87,2013/2014,EPL,1.4	,3	,-	,500	
1.3	,1(2),-	,Norwich,-	,74.3	,-	,6.43,2012/2013,EPL,1.3	,-	,-	,135	
-	,0(1),-	,Tottenham,-	,-	,-	,6.13,2012/2013,EPL,-	,-	,-	,4	
3.7,252,47,,0,72.9,27,7.39,Total / Average,,1.8,162,27,20027
