ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
3.1	,8(1),1	,Liverpool,-	,77.5	,-	,7.56,2019/2020,EPL,1.7	,3	,3	,745	
1.7	,3,-	,Liverpool,-	,77.7	,-	,7.60,2019/2020,UCL,1	,-	,3	,260	
2.3	,6,1	,Brazil,-	,80.3	,1	,7.41,2019,ICA,1.2	,2	,3	,530	
2.2	,31(3),4	,Liverpool,-	,80.8	,-	,7.20,2018/2019,EPL,0.9	,12	,6	,2620	
1.4	,8(4),-	,Liverpool,-	,78.2	,-	,6.82,2018/2019,UCL,0.6	,4	,1	,748	
3.2	,13,1	,Liverpool,-	,74.6	,2	,7.98,2017/2018,UCL,2.4	,10	,7	,1056	
2.3	,32(5),3	,Liverpool,-	,72.6	,1	,7.39,2017/2018,EPL,1.2	,15	,7	,2778	
2.9	,34(1),5	,Liverpool,-	,79.4	,5	,7.54,2016/2017,EPL,1.8	,11	,7	,3069	
1.8	,0(4),-	,Brazil,-	,73.8	,-	,6.51,2018,WC,0.8	,1	,-	,82	
1.8	,11(2),1	,Liverpool,-	,79	,2	,6.97,2015/2016,UEL,1.1	,1	,2	,933	
2	,24(7),5	,Liverpool,-	,76.6	,1	,7.19,2015/2016,EPL,0.3	,10	,7	,1982	
1.3	,3(1),-	,Brazil,-	,74.6	,1	,6.56,2015,ICA,0.8	,1	,-	,242	
2.9	,33,5	,Hoffenheim,-	,72.7	,5	,7.79,2014/2015,GB,2.3	,7	,10	,2918	
2.8	,33,9	,Hoffenheim,-	,74.7	,5	,7.94,2013/2014,GB,2.2	,16	,11	,2916	
2	,29(4),1	,Hoffenheim,-	,72.2	,9	,7.21,2012/2013,GB,1	,5	,2	,2477	
2.1	,26(4),5	,Hoffenheim,-	,78.5	,4	,7.47,2011/2012,GB,1.3	,7	,1	,2193	
1.5	,5(6),1	,Hoffenheim,-	,74.5	,1	,6.98,2010/2011,GB,0.7	,3	,-	,475	
2.3,341,42,,0,76.1,37,7.41,Total / Average,,1.3,108,70,26024
3.1	,8(1),1	,Liverpool,-	,77.5	,-	,7.56,2019/2020,EPL,1.7	,3	,3	,745	
1.7	,3,-	,Liverpool,-	,77.7	,-	,7.60,2019/2020,UCL,1	,-	,3	,260	
2.3	,6,1	,Brazil,-	,80.3	,1	,7.41,2019,ICA,1.2	,2	,3	,530	
2.2	,31(3),4	,Liverpool,-	,80.8	,-	,7.20,2018/2019,EPL,0.9	,12	,6	,2620	
1.4	,8(4),-	,Liverpool,-	,78.2	,-	,6.82,2018/2019,UCL,0.6	,4	,1	,748	
3.2	,13,1	,Liverpool,-	,74.6	,2	,7.98,2017/2018,UCL,2.4	,10	,7	,1056	
2.3	,32(5),3	,Liverpool,-	,72.6	,1	,7.39,2017/2018,EPL,1.2	,15	,7	,2778	
2.9	,34(1),5	,Liverpool,-	,79.4	,5	,7.54,2016/2017,EPL,1.8	,11	,7	,3069	
1.8	,0(4),-	,Brazil,-	,73.8	,-	,6.51,2018,WC,0.8	,1	,-	,82	
1.8	,11(2),1	,Liverpool,-	,79	,2	,6.97,2015/2016,UEL,1.1	,1	,2	,933	
2	,24(7),5	,Liverpool,-	,76.6	,1	,7.19,2015/2016,EPL,0.3	,10	,7	,1982	
1.3	,3(1),-	,Brazil,-	,74.6	,1	,6.56,2015,ICA,0.8	,1	,-	,242	
2.9	,33,5	,Hoffenheim,-	,72.7	,5	,7.79,2014/2015,GB,2.3	,7	,10	,2918	
2.8	,33,9	,Hoffenheim,-	,74.7	,5	,7.94,2013/2014,GB,2.2	,16	,11	,2916	
2	,29(4),1	,Hoffenheim,-	,72.2	,9	,7.21,2012/2013,GB,1	,5	,2	,2477	
2.1	,26(4),5	,Hoffenheim,-	,78.5	,4	,7.47,2011/2012,GB,1.3	,7	,1	,2193	
1.5	,5(6),1	,Hoffenheim,-	,74.5	,1	,6.98,2010/2011,GB,0.7	,3	,-	,475	
2.3,341,42,,0,76.1,37,7.41,Total / Average,,1.3,108,70,26024
