ShotsPerGame,Apps,MotM,Team,RedCards,PassPercentage,YellowCards,WSRating,Season,Tournament,AerielsWon,Goals,Assits,Mins
1.4	,7(2),1	,Manchester Ci..,-	,88.1	,-	,7.18,2019/2020,EPL,0.1	,2	,4	,565	
2	,1,-	,Manchester Ci..,-	,87.7	,-	,7.18,2019/2020,UCL,-	,-	,-	,90	
1.5	,28(5),1	,Manchester Ci..,-	,87.8	,3	,7.26,2018/2019,EPL,0.6	,6	,8	,2412	
1.4	,9,2	,Manchester Ci..,-	,84.2	,-	,7.34,2018/2019,UCL,0.6	,3	,2	,719	
0.1	,5(2),-	,Manchester Ci..,-	,87	,-	,6.76,2017/2018,UCL,0.3	,-	,2	,426	
1.9	,28(1),4	,Manchester Ci..,-	,88.9	,5	,7.58,2017/2018,EPL,0.6	,9	,11	,2437	
0.3	,6,1	,Manchester Ci..,-	,84	,1	,7.09,2016/2017,UCL,0.5	,1	,2	,540	
1.4	,31(3),1	,Manchester Ci..,-	,87.2	,6	,7.28,2016/2017,EPL,0.5	,4	,7	,2768	
2.5	,4,-	,Spain,-	,86.8	,-	,6.80,2018,WC,0.3	,-	,-	,327	
1.4	,8,-	,Manchester Ci..,-	,83.6	,1	,7.04,2015/2016,UCL,0.9	,2	,-	,629	
1.2	,22(2),2	,Manchester Ci..,-	,86.4	,1	,7.28,2015/2016,EPL,0.4	,2	,11	,1802	
0.7	,5(1),1	,Manchester Ci..,-	,88.3	,1	,7.04,2014/2015,UCL,1	,-	,1	,449	
2.1	,32,3	,Manchester Ci..,-	,85.7	,8	,7.53,2014/2015,EPL,0.5	,12	,7	,2661	
2	,4,-	,Spain,-	,85.1	,1	,7.20,2016,UEC,-	,-	,-	,334	
1.5	,5(1),-	,Manchester Ci..,-	,88.9	,-	,7.02,2013/2014,UCL,0.2	,1	,1	,401	
2	,26(1),4	,Manchester Ci..,-	,88.2	,5	,7.57,2013/2014,EPL,0.3	,7	,9	,2174	
1	,2(1),-	,Spain,-	,80.6	,-	,6.69,2014,WC,1.7	,-	,-	,175	
1.7	,2(1),-	,Spain,-	,84.4	,-	,7.48,2013,ICC,-	,2	,1	,179	
1.3	,3,-	,Manchester Ci..,-	,88	,-	,7.09,2012/2013,UCL,-	,-	,-	,243	
1.7	,29(3),3	,Manchester Ci..,-	,85.4	,2	,7.30,2012/2013,EPL,0.3	,4	,8	,2526	
1.8	,6,1	,Spain,-	,84.8	,-	,7.52,2012,UEC,0.2	,2	,3	,412	
2.2	,6,1	,Manchester Ci..,-	,87.1	,1	,7.36,2011/2012,UCL,0.3	,1	,2	,509	
2.4	,33(3),5	,Manchester Ci..,-	,87.1	,-	,7.50,2011/2012,EPL,0.1	,6	,15	,2819	
1.8	,30(5),2	,Manchester Ci..,-	,87	,2	,7.15,2010/2011,EPL,0.2	,4	,7	,2565	
2.4	,28(2),4	,Valencia,-	,81.7	,6	,7.34,2009/2010,SLL,0.5	,8	,7	,2424	
1.7,393,36,,0,86.4,43,7.32,Total / Average,,0.4,76,108,30586
1.4	,7(2),1	,Manchester Ci..,-	,88.1	,-	,7.18,2019/2020,EPL,0.1	,2	,4	,565	
2	,1,-	,Manchester Ci..,-	,87.7	,-	,7.18,2019/2020,UCL,-	,-	,-	,90	
1.5	,28(5),1	,Manchester Ci..,-	,87.8	,3	,7.26,2018/2019,EPL,0.6	,6	,8	,2412	
1.4	,9,2	,Manchester Ci..,-	,84.2	,-	,7.34,2018/2019,UCL,0.6	,3	,2	,719	
0.1	,5(2),-	,Manchester Ci..,-	,87	,-	,6.76,2017/2018,UCL,0.3	,-	,2	,426	
1.9	,28(1),4	,Manchester Ci..,-	,88.9	,5	,7.58,2017/2018,EPL,0.6	,9	,11	,2437	
0.3	,6,1	,Manchester Ci..,-	,84	,1	,7.09,2016/2017,UCL,0.5	,1	,2	,540	
1.4	,31(3),1	,Manchester Ci..,-	,87.2	,6	,7.28,2016/2017,EPL,0.5	,4	,7	,2768	
2.5	,4,-	,Spain,-	,86.8	,-	,6.80,2018,WC,0.3	,-	,-	,327	
1.4	,8,-	,Manchester Ci..,-	,83.6	,1	,7.04,2015/2016,UCL,0.9	,2	,-	,629	
1.2	,22(2),2	,Manchester Ci..,-	,86.4	,1	,7.28,2015/2016,EPL,0.4	,2	,11	,1802	
0.7	,5(1),1	,Manchester Ci..,-	,88.3	,1	,7.04,2014/2015,UCL,1	,-	,1	,449	
2.1	,32,3	,Manchester Ci..,-	,85.7	,8	,7.53,2014/2015,EPL,0.5	,12	,7	,2661	
2	,4,-	,Spain,-	,85.1	,1	,7.20,2016,UEC,-	,-	,-	,334	
1.5	,5(1),-	,Manchester Ci..,-	,88.9	,-	,7.02,2013/2014,UCL,0.2	,1	,1	,401	
2	,26(1),4	,Manchester Ci..,-	,88.2	,5	,7.57,2013/2014,EPL,0.3	,7	,9	,2174	
1	,2(1),-	,Spain,-	,80.6	,-	,6.69,2014,WC,1.7	,-	,-	,175	
1.7	,2(1),-	,Spain,-	,84.4	,-	,7.48,2013,ICC,-	,2	,1	,179	
1.3	,3,-	,Manchester Ci..,-	,88	,-	,7.09,2012/2013,UCL,-	,-	,-	,243	
1.7	,29(3),3	,Manchester Ci..,-	,85.4	,2	,7.30,2012/2013,EPL,0.3	,4	,8	,2526	
1.8	,6,1	,Spain,-	,84.8	,-	,7.52,2012,UEC,0.2	,2	,3	,412	
2.2	,6,1	,Manchester Ci..,-	,87.1	,1	,7.36,2011/2012,UCL,0.3	,1	,2	,509	
2.4	,33(3),5	,Manchester Ci..,-	,87.1	,-	,7.50,2011/2012,EPL,0.1	,6	,15	,2819	
1.8	,30(5),2	,Manchester Ci..,-	,87	,2	,7.15,2010/2011,EPL,0.2	,4	,7	,2565	
2.4	,28(2),4	,Valencia,-	,81.7	,6	,7.34,2009/2010,SLL,0.5	,8	,7	,2424	
1.7,393,36,,0,86.4,43,7.32,Total / Average,,0.4,76,108,30586
